speed_kmh,trip_id,service_id,arrival_time,Datetime
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:58:00,11/20/2023 17:58
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:59:00,11/20/2023 17:59
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:00:00,11/20/2023 18:00
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:01:00,11/20/2023 18:01
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:02:00,11/20/2023 18:02
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:03:00,11/20/2023 18:03
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:04:00,11/20/2023 18:04
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:05:00,11/20/2023 18:05
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:06:00,11/20/2023 18:06
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:07:00,11/20/2023 18:07
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:08:00,11/20/2023 18:08
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:09:00,11/20/2023 18:09
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:10:00,11/20/2023 18:10
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:11:00,11/20/2023 18:11
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:12:00,11/20/2023 18:12
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:13:00,11/20/2023 18:13
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:14:00,11/20/2023 18:14
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:15:00,11/20/2023 18:15
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:16:00,11/20/2023 18:16
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:17:00,11/20/2023 18:17
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:18:00,11/20/2023 18:18
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:19:00,11/20/2023 18:19
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:20:00,11/20/2023 18:20
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:21:00,11/20/2023 18:21
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:22:00,11/20/2023 18:22
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:23:00,11/20/2023 18:23
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:24:00,11/20/2023 18:24
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:25:00,11/20/2023 18:25
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:26:00,11/20/2023 18:26
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:27:00,11/20/2023 18:27
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:28:00,11/20/2023 18:28
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:29:00,11/20/2023 18:29
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:30:00,11/20/2023 18:30
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:31:00,11/20/2023 18:31
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:32:00,11/20/2023 18:32
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:33:00,11/20/2023 18:33
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:34:00,11/20/2023 18:34
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:35:00,11/20/2023 18:35
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:36:00,11/20/2023 18:36
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:37:00,11/20/2023 18:37
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:38:00,11/20/2023 18:38
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:39:00,11/20/2023 18:39
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:40:00,11/20/2023 18:40
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:41:00,11/20/2023 18:41
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:42:00,11/20/2023 18:42
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:43:00,11/20/2023 18:43
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:44:00,11/20/2023 18:44
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:45:00,11/20/2023 18:45
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:46:00,11/20/2023 18:46
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:47:00,11/20/2023 18:47
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:48:00,11/20/2023 18:48
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:49:00,11/20/2023 18:49
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:50:00,11/20/2023 18:50
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:51:00,11/20/2023 18:51
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:52:00,11/20/2023 18:52
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:53:00,11/20/2023 18:53
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:54:00,11/20/2023 18:54
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:55:00,11/20/2023 18:55
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:56:00,11/20/2023 18:56
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:57:00,11/20/2023 18:57
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:58:00,11/20/2023 18:58
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,18:59:00,11/20/2023 18:59
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:00:00,11/20/2023 19:00
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:01:00,11/20/2023 19:01
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:02:00,11/20/2023 19:02
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:03:00,11/20/2023 19:03
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:04:00,11/20/2023 19:04
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:05:00,11/20/2023 19:05
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:06:00,11/20/2023 19:06
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:07:00,11/20/2023 19:07
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:08:00,11/20/2023 19:08
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:09:00,11/20/2023 19:09
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:10:00,11/20/2023 19:10
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:11:00,11/20/2023 19:11
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:12:00,11/20/2023 19:12
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:13:00,11/20/2023 19:13
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:14:00,11/20/2023 19:14
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:15:00,11/20/2023 19:15
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:16:00,11/20/2023 19:16
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:17:00,11/20/2023 19:17
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:18:00,11/20/2023 19:18
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:19:00,11/20/2023 19:19
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:20:00,11/20/2023 19:20
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:21:00,11/20/2023 19:21
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:22:00,11/20/2023 19:22
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:23:00,11/20/2023 19:23
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:24:00,11/20/2023 19:24
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:25:00,11/20/2023 19:25
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:26:00,11/20/2023 19:26
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:27:00,11/20/2023 19:27
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:28:00,11/20/2023 19:28
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:29:00,11/20/2023 19:29
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:30:00,11/20/2023 19:30
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:31:00,11/20/2023 19:31
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:32:00,11/20/2023 19:32
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:33:00,11/20/2023 19:33
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:34:00,11/20/2023 19:34
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:35:00,11/20/2023 19:35
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:36:00,11/20/2023 19:36
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:37:00,11/20/2023 19:37
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:38:00,11/20/2023 19:38
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:39:00,11/20/2023 19:39
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:40:00,11/20/2023 19:40
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:41:00,11/20/2023 19:41
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:42:00,11/20/2023 19:42
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:43:00,11/20/2023 19:43
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:44:00,11/20/2023 19:44
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:45:00,11/20/2023 19:45
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:46:00,11/20/2023 19:46
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:47:00,11/20/2023 19:47
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:48:00,11/20/2023 19:48
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:49:00,11/20/2023 19:49
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:50:00,11/20/2023 19:50
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:51:00,11/20/2023 19:51
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:52:00,11/20/2023 19:52
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:53:00,11/20/2023 19:53
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:54:00,11/20/2023 19:54
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:55:00,11/20/2023 19:55
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:56:00,11/20/2023 19:56
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:57:00,11/20/2023 19:57
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:58:00,11/20/2023 19:58
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,19:59:00,11/20/2023 19:59
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:00:00,11/20/2023 20:00
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:01:00,11/20/2023 20:01
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:02:00,11/20/2023 20:02
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:03:00,11/20/2023 20:03
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:04:00,11/20/2023 20:04
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:05:00,11/20/2023 20:05
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:06:00,11/20/2023 20:06
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:07:00,11/20/2023 20:07
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:08:00,11/20/2023 20:08
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:09:00,11/20/2023 20:09
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:10:00,11/20/2023 20:10
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:11:00,11/20/2023 20:11
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:12:00,11/20/2023 20:12
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:13:00,11/20/2023 20:13
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:14:00,11/20/2023 20:14
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:15:00,11/20/2023 20:15
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:16:00,11/20/2023 20:16
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:17:00,11/20/2023 20:17
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:18:00,11/20/2023 20:18
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:19:00,11/20/2023 20:19
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:20:00,11/20/2023 20:20
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:21:00,11/20/2023 20:21
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:22:00,11/20/2023 20:22
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:23:00,11/20/2023 20:23
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:24:00,11/20/2023 20:24
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:25:00,11/20/2023 20:25
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:26:00,11/20/2023 20:26
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:27:00,11/20/2023 20:27
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:28:00,11/20/2023 20:28
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:29:00,11/20/2023 20:29
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:30:00,11/20/2023 20:30
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:31:00,11/20/2023 20:31
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:32:00,11/20/2023 20:32
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:33:00,11/20/2023 20:33
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:34:00,11/20/2023 20:34
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:35:00,11/20/2023 20:35
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:36:00,11/20/2023 20:36
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:37:00,11/20/2023 20:37
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:38:00,11/20/2023 20:38
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:39:00,11/20/2023 20:39
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:40:00,11/20/2023 20:40
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:41:00,11/20/2023 20:41
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:42:00,11/20/2023 20:42
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:43:00,11/20/2023 20:43
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:44:00,11/20/2023 20:44
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:45:00,11/20/2023 20:45
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:46:00,11/20/2023 20:46
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:47:00,11/20/2023 20:47
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:48:00,11/20/2023 20:48
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:49:00,11/20/2023 20:49
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:50:00,11/20/2023 20:50
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:51:00,11/20/2023 20:51
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:52:00,11/20/2023 20:52
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:53:00,11/20/2023 20:53
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:54:00,11/20/2023 20:54
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:55:00,11/20/2023 20:55
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:56:00,11/20/2023 20:56
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:57:00,11/20/2023 20:57
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:58:00,11/20/2023 20:58
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,20:59:00,11/20/2023 20:59
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:00:00,11/20/2023 21:00
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:01:00,11/20/2023 21:01
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:02:00,11/20/2023 21:02
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:03:00,11/20/2023 21:03
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:04:00,11/20/2023 21:04
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:05:00,11/20/2023 21:05
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:06:00,11/20/2023 21:06
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:07:00,11/20/2023 21:07
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:08:00,11/20/2023 21:08
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:09:00,11/20/2023 21:09
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:10:00,11/20/2023 21:10
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:12:00,11/20/2023 21:12
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:13:00,11/20/2023 21:13
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:14:00,11/20/2023 21:14
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:15:00,11/20/2023 21:15
44.9,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:16:00,11/20/2023 21:16
27.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:17:00,11/20/2023 21:17
37.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:18:00,11/20/2023 21:18
23.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:19:00,11/20/2023 21:19
74,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:20:00,11/20/2023 21:20
47.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:21:00,11/20/2023 21:21
45.5,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:22:00,11/20/2023 21:22
57.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:23:00,11/20/2023 21:23
13.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:24:00,11/20/2023 21:24
18.4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:25:00,11/20/2023 21:25
44.1,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:26:00,11/20/2023 21:26
47.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:27:00,11/20/2023 21:27
54,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:28:00,11/20/2023 21:28
33.3,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:29:00,11/20/2023 21:29
4,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:30:00,11/20/2023 21:30
19,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:31:00,11/20/2023 21:31
41.7,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:32:00,11/20/2023 21:32
24.6,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:33:00,11/20/2023 21:33
44.2,24251608-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,21:34:00,11/20/2023 21:34
